bot,position,pool,pair,created_at_utc,closed_at_utc,deposit_sol,withdrawal_sol,fee_sol,pnl_sol,pnl_usd,mode,strategy,event,exit_reason,peak_pnl_pct,hold_minutes,ai_holds,bin_width
azimuth,aNWoxx327hPkPhYKXA7j3azBfvKAVpJbceCmLyjAejY,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-10T03:14:35+00:00,2026-09-10T03:18:16+00:00,0.11004234674128252,0.11107861604732511,0.00019571745684863386,0.0012319867628912268,0.12273282702512489,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 2.02%, Current: 0.12% <= ratchet floor 1.42%)",2.0163,3.683333333333333,0,20
azimuth,D2W5bmzjXhoTjvgtr541z9QmadFiHdpGgEBA6Y529mRU,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-10T03:19:00+00:00,2026-09-10T03:25:14+00:00,0.10999999,0.10999226299999998,0.000006843999999999998,-0.0000008830000000209504,-0.010040335514831966,turnover,turnover_rebalance,exit,Out of Range for 5.2m (limit 5m),0.0768,6.233333333333333,0,20
azimuth,Cs8K9gDcuf1QdKFHf8QGwfaHm268BsUhEQpb2RX9bLV9,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-10T03:25:34+00:00,2026-09-10T03:44:05+00:00,0.10999999000000002,0.109999654,0.00040923257850438913,0.0004088965785043752,0.050454403648256374,turnover,turnover_rebalance,exit,Out of Range for 5.0m (limit 5m),0.4829,18.516666666666666,0,20
azimuth,8vxfwNfKXS1rN2VW8p6QRgLEbWdX1MnNVRRZEedNNrji,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-10T03:44:27+00:00,2026-09-10T03:58:26+00:00,0.10999998999999999,0.10999660000000001,0.00005012532097771997,0.00004673532097773658,-0.010439974036293265,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.2106,13.983333333333333,0,20
azimuth,CXW8VnzKCmHdzrVADtutJ7ED7qmMNBuoZfJeujdnH6iJ,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-10T03:42:48+00:00,2026-09-10T04:27:01+00:00,0.09945662699991786,0.09942085085815794,0.002220874,0.002185097858240073,0.24176246387618683,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 2.50%, Current: 1.78% <= ratchet floor 1.90%)",2.4964,44.21666666666667,0,20
azimuth,EaTqqeqtnLfphGzeZ8jc6c7BBDbyL4ZCtjtaxAt5RNuJ,EAf6shtt8QGJ7UiSRrDc6pzwXKEmb5s7tCCpSDe5zpzZ,BUTTHOLE-SOL,2026-09-10T04:23:39+00:00,2026-09-10T07:04:07+00:00,0.099999975,0.099998836,0.000019568868139281243,0.000018429868139269168,-0.027576297027787078,,,,,,160.46666666666667,,53
azimuth,EjQhAowzM3bJYUSQfMB55b68CfKXZMHCCCm6QPnXPZLf,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-10T04:39:56+00:00,2026-09-10T07:06:47+00:00,0.09999997900000002,0.099999428,0.000175177,0.0001746259999999833,-0.03277432284253301,turnover,spot,exit,Low yield (Fee/TVL 24h: 1.72% < 5.0% after 141.0m),0.0,146.85,0,44
azimuth,2eS9nVfi3v6AG1EFCZchMmCtYaA14XWaZbwSwSpTZhv3,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-10T07:52:34+00:00,2026-09-10T08:22:56+00:00,0.149999978,0.14996621805103572,0.00007059132435778086,0.00003683137539348125,0.005354120362891734,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 2.29% < 5.0% after 30.2m),0.0615,30.366666666666667,0,44
azimuth,8QC8uVFSSQiYpVrivjdy9BBcKdFXaCLGj8Z2y5Lhxzfd,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-10T10:42:42+00:00,2026-09-10T10:45:47+00:00,0.14921354499989864,0.14631911146863938,0.000569898,-0.0023245355312592475,-0.23088804575173327,turnover,balanced_tight,exit,"Fast-out dump exit, underwater (5m -4.5% <= -3.0% with PnL -2.31% <= -1.5%) — cutting before the downtrend level",0.4841,3.0833333333333335,0,20
azimuth,478Wfo72LjXaMdNfSb914NQm2F4bqmHgr4PKfiYDEx9c,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-10T15:23:24+00:00,2026-09-10T15:55:21+00:00,0.109999974,0.10999996799999999,0.0000006315409827798023,0.0000006255409827626845,-0.035466331197273604,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.03% < 5.0% after 31.5m),0.3039,31.95,0,53
azimuth,5tQir2fGxRdDsegac2R2QkhiXP6QdoMbau14gH2WeR8U,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-10T16:05:42+00:00,2026-09-10T16:06:41+00:00,0.1493400196238096,0.14910906084328743,0,-0.000230958780522178,-0.02760959899811688,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 1.51%, Current: 0.82% <= ratchet floor 0.91%)",1.5098,0.9833333333333333,0,20
azimuth,85Hdgvr7uykiTYKxWM45cWtFkEMxs72ZK5EVk6TFaGA8,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-10T16:06:57+00:00,2026-09-10T16:16:05+00:00,0.149999989,0.14997532400000002,0.000021149999999999996,-0.000003514999999981727,-0.01332905991314881,turnover,turnover_rebalance,exit,Out of Range for 5.1m (limit 5m),0.0,9.133333333333333,0,20
azimuth,FdaNpCvA3uu46rVbXWZYtJrM3TLncWiAbBAq9zutsACw,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-10T16:16:28+00:00,2026-09-10T16:22:16+00:00,0.14999998899999997,0.149992713,0.00006605599999999999,0.000058780000000036026,0.00526486142521243,turnover,turnover_rebalance,exit,Out of Range for 5.0m (limit 5m),0.004,5.8,0,20
azimuth,FHQbM7KtHWRMrNgMWXKpYuTd5WjTGNkMryGeg99RdfwG,5LjukK9FDhTo51wp2zkKdAgSk7yg4khr1v9d3HwKFsQJ,PURPS-SOL,2026-09-10T16:22:43+00:00,2026-09-10T16:42:18+00:00,0.149999989,0.14771966246853624,0.002741987,0.0004616604685362402,0.057046021604005404,turnover,turnover_rebalance,exit,"Fast-out dump exit, underwater (5m -4.4% <= -3.0% with PnL -1.94% <= -1.5%) — cutting before the downtrend level",0.2463,19.583333333333332,0,20
azimuth,By24xovUqTh13L3m95EEVZRNgbUWk8FQ2DVbSSjgMyRg,EAf6shtt8QGJ7UiSRrDc6pzwXKEmb5s7tCCpSDe5zpzZ,BUTTHOLE-SOL,2026-09-10T16:47:40+00:00,2026-09-10T16:49:41+00:00,0.09897059558038893,0.09755875741142808,0.00030946692265714637,-0.0011023712463037044,-0.1296496774044993,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -2.61% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.7222,2.0166666666666666,0,20
azimuth,3WBYFPziYCxJG6bGBsTjGLPGNzS6rG8zRgi4gC9JKRjy,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-10T16:51:21+00:00,2026-09-10T16:57:34+00:00,0.09999997899999999,0.09999933700000001,0.00000053499999999999,-0.00000010699999998531329,0.0006649362817086057,turnover,sol_bidask,exit,Out of Range for 5.2m (limit 5m),0.0028,6.216666666666667,0,44
azimuth,FJp4vr9Hm1eobCQZXMg7HA8y8WHNWot9U7r1VSuHPe2r,DoQbAjidahwZMDembBpTNhnV1PmFnFY1W3hXET222kka,fone-SOL,2026-09-10T16:44:23+00:00,2026-09-10T17:14:55+00:00,0.12999997700000002,0.12998772190815341,0.00008313299999999999,0.00007087790815341055,0.0709362111094638,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 3.04% < 5.0% after 30.4m),0.5448,30.533333333333335,0,44
azimuth,AtCJYkfWeZFCUFnLt8gUkTDQE9zfxnTrbDs75DV7GYvQ,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-10T16:57:53+00:00,2026-09-10T17:39:18+00:00,0.09999998999999998,0.09999971099999999,0.00021956500000000004,0.00021928600000001297,0.07120110029236315,turnover,turnover_rebalance,exit,Out of Range for 5.2m (limit 5m),1.0091,41.416666666666664,0,20
azimuth,4HfR5RW8YHe1NMGxf2SsZZVeSY1QyPXALq3Xdo7rQqht,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-10T17:25:26+00:00,2026-09-10T18:26:15+00:00,0.09999997900000002,0.09998029943072667,0.0001821748987732854,0.00016249532949993983,-0.04004467374328513,turnover,sol_bidask,exit,Low yield (Fee/TVL 24h: 4.39% < 5.0% after 60.2m),0.473,60.81666666666667,0,44
azimuth,ELXkKPNm9sMybkLss9tRKDEooYzn5hoPSp3w4ts2deTP,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-10T17:39:32+00:00,2026-09-10T18:39:14+00:00,0.09999999,0.09999900600000002,0.00013692800000000003,0.00013594400000001283,-0.04761347516136105,turnover,turnover_rebalance,exit,Low yield (Fee/TVL 24h: 3.29% < 5.0% after 60.0m),0.1089,59.7,0,20
azimuth,8h2PFmkaJfGoGdAzxwx4PugDkAhmHeUJg8rc2Fq8evT7,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-10T20:01:15+00:00,2026-09-10T20:27:13+00:00,0.13934703267931753,0.1398697215770528,0.0003461499001339778,0.0008688387978692536,0.1243532989413545,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 1.26%, Current: 0.27% <= ratchet floor 0.66%)",1.2599,25.966666666666665,0,20
azimuth,6qhxaytHVbmyoMu8PDZZxjeAvRsThQYxNVbxbApt98U2,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-10T20:36:20+00:00,2026-09-10T20:43:38+00:00,0.099999979,0.099998256,0.00000800184817481706,0.000006278848174806617,0.005439521569488903,turnover,sol_bidask,exit,Out of Range for 5.0m (limit 5m),0.0621,7.3,0,44
azimuth,A2saioEDgLDA4jYMHo2fMaR9sZsRVBQtHoAobsfv2wSP,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-10T20:27:31+00:00,2026-09-10T21:20:24+00:00,0.13999999000000002,0.139999963,0.0005885074690572,0.0005884804690571843,0.03517610574741603,turnover,turnover_rebalance,exit,Out of Range for 5.2m (limit 5m),0.3959,52.88333333333333,0,20
azimuth,EF6wqDRkUDPK9Mcq7x8BJvH7TNgdzhyDEj2PkCUPbTfm,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-10T21:20:46+00:00,2026-09-10T21:32:56+00:00,0.13999999,0.139992788,0.000005763999999999999,-0.0000014379999999925008,0.002778877429390647,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0907,12.166666666666666,0,20
azimuth,8v8dJJhRSuMmiAXMZMkKvBSS5DZUwKqypMXtzJLGPBtE,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-10T21:33:10+00:00,2026-09-10T21:44:46+00:00,0.13999999,0.139999023,0.0000007969999999999915,-0.00000016999999999378623,-0.0143601070022914,turnover,turnover_rebalance,exit,Out of Range for 5.0m (limit 5m),0.0029,11.6,0,20
azimuth,3MR72WL93Biuv1YDEX9z31fceNMDGZSd1iHzeAWHxB5J,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-10T22:12:21+00:00,2026-09-10T22:18:32+00:00,0.139999979,0.13999854,0.000001250999999999994,-0.00000018799999998431183,0.0013906568727808377,turnover,sol_bidask,exit,Out of Range for 5.1m (limit 5m),0.0507,6.183333333333334,0,44
azimuth,GQQ7DGmhQTsyyc5VK6DdcsSo7N2bkKij2sT91ZMrXd5u,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-10T22:18:59+00:00,2026-09-10T22:25:44+00:00,0.13999999,0.13999613900000002,0.000006782697868278648,0.0000029316978683024963,-0.008847158207455408,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0365,6.75,0,20
azimuth,6KSAzhQeqbwhKMfpP8hfsw2mWjKtge3rkabMvchWfKwL,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-10T22:25:58+00:00,2026-09-10T22:34:33+00:00,0.13999999,0.13999994999999998,0.00000002899999999999829,-0.000000010999999994210086,-0.05777399236044367,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0,8.583333333333334,0,20
azimuth,EK1PZP5jhFieVj4xuPjkarrYYrnArWKyyeXsEQZiy2aP,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-10T23:03:50+00:00,2026-09-10T23:06:03+00:00,0.09895999399991172,0.09648121621659347,0.000515333,-0.0019634447833182384,-0.19848323167014037,turnover,balanced_tight,exit,Sustained downtrend dump (1h -7.6% <= -5.0% & PnL -3.19% <= -2.5%) — exit before the SL floor,1.0013,2.216666666666667,0,20
azimuth,6Ejuqst5TgSanuQz66tqFpNZSf2BZoJS8gfGfN5uXRUm,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-10T22:35:25+00:00,2026-09-10T23:09:59+00:00,0.13999999,0.139991645,0.00003226028797969236,0.000023915287979708877,-0.06800471103735717,turnover,spot,exit,Out of Range for 5.2m (limit 5m),0.0,34.56666666666667,0,20
azimuth,D3DgRBvCsH5nTFRAbsHmjieZdx8sErHoWMpFbukRh8aR,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-10T23:34:45+00:00,2026-09-10T23:35:50+00:00,0.1407529592115017,0.139710788413887,0.00021732275376418238,-0.0008248480438504957,-0.0822669503938851,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -2.71% <= -2.5%, no 1h confirmation) — exit before the SL floor",1.7007,1.0833333333333333,0,20
azimuth,EUirqTpZSTLftnNUxN5ZLoFiTMBBsUsZDSPD6x4c1pPb,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-11T00:23:52+00:00,2026-09-11T00:32:03+00:00,0.09999998,0.099999635,0.000001062999999999998,0.0000007179999999967768,-0.04817214282281945,turnover,spot,exit,Out of Range for 5.1m (limit 5m),0.8031,8.183333333333334,0,44
azimuth,2wxGi3jrrDvpBxn3uS5e4GX9HbyfqwYNXjCo2y78UQLV,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-11T00:32:19+00:00,2026-09-11T00:35:10+00:00,0.099999234,0.09990609219236782,0.00011115200000000001,0.00001801019236781498,0.00955521441006546,turnover,turnover_rebalance,exit,"Fast-out dump exit, underwater (5m -4.9% <= -3.0% with PnL -1.51% <= -1.5%) — cutting before the downtrend level",0.0,2.85,0,20
azimuth,679wcaQvYYhhtCLQTESSVXBouuB3RsXFwqq26ttfh7Fy,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-11T00:26:40+00:00,2026-09-11T00:36:12+00:00,0.09881578099991471,0.09710579745706026,0.0005816739999999999,-0.0011283095428544498,-0.11567678758592947,turnover,balanced_tight,exit,"Fast-out dump exit, underwater (5m -4.5% <= -3.0% with PnL -1.51% <= -1.5%) — cutting before the downtrend level",0.8031,9.533333333333333,0,20
azimuth,24ikgdDnRGub3j8qJKyCCn6uhCFLYuXHes8toabCmK1v,ptVzGfsAqXSqdmkQ2AmxSjbHxp4PL38oSajfSitRgwR,testicle-SOL,2026-09-11T00:13:34+00:00,2026-09-11T00:44:00+00:00,0.139999979,0.139999797,0.00000010299999999999625,-0.00000007899999998617346,-0.067209705251571,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.00% < 5.0% after 30.2m),0.0,30.433333333333334,0,44
azimuth,2WbG2NLTztLPy9qM2rKQBxZj2NNE7ymFGkPwb3eHECQ5,GbrDAq3RjcVWeroLDUwmnuQ8N5xaaKj2Rk2dJDg64CLY,EMBER-SOL,2026-09-11T04:55:08+00:00,2026-09-11T05:25:30+00:00,0.139999973,0.13999819200000002,0.0000020932705001055734,0.00000031227050012461177,-0.01758620882637274,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.07% < 5.0% after 30.1m),0.0413,30.366666666666667,0,53
azimuth,386uzieNREvt6pTzFe55G1F7xP8aHdhMLmRa8FKmAk42,DoQbAjidahwZMDembBpTNhnV1PmFnFY1W3hXET222kka,fone-SOL,2026-09-11T06:52:41+00:00,2026-09-11T07:23:13+00:00,0.139999979,0.139999979,0.00000020499999999999695,0.00000020500000000311935,0.05703297194878765,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.01% < 5.0% after 30.3m),0.257,30.533333333333335,0,44
azimuth,DoHj5W49ioBb9BqABbzUPTwLEAHmqNfBUsyAsLqMfE1q,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-11T09:12:37+00:00,2026-09-11T10:16:27+00:00,0.07035926482962489,0.06951969835672256,0.002069124224665211,0.0012295577517628803,0.11223511909372874,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 2.03%, Current: 0.62% <= ratchet floor 1.43%)",2.0302,63.833333333333336,0,20
azimuth,3DLgu5F516Kwh9JojkxA92BxGQpVwECgrPdenoXbMjWH,C8MB9xL9vu8r4L2y9jaeZm9KnJxHrU64Ri6ThDabfz3j,LOOKSMAX-SOL,2026-09-11T10:35:47+00:00,2026-09-11T10:37:07+00:00,0.09921131920879767,0.0960996094694459,0.0021762862875393373,-0.0009354234518124255,-0.10137333477729804,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -3.38% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,1.3333333333333333,0,20
azimuth,2TozkTacEXbTtcM43ZsSLPhSJkAtHHodeL87r6XpiitX,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-11T11:07:52+00:00,2026-09-11T11:18:17+00:00,0.09720738162915406,0.09883119540473113,0.012644642391638454,0.014268456167215532,1.4214671960879084,turnover,balanced_tight,exit,RUG velocity dump (-22.9% in 5m <= -20%) — emergency exit before it goes to zero,15.5371,10.416666666666666,0,20
azimuth,Bxe5mQY3Enesc3MGtSzaEH7sMe8m5TErhFZMnvMAPHpL,JBGqmRZB4csWcQnTMaJGsKBoo4zC1dAoMs7LYGMKqEjD,FLAME-SOL,2026-09-11T11:24:19+00:00,2026-09-11T11:25:21+00:00,0.09852539558194515,0.0963351583650099,0.007649251230191465,0.005459014013256214,0.5381917158220801,turnover,balanced_tight,exit,"Fast-out dump exit, underwater (5m -16.5% <= -3.0% with PnL -1.85% <= -1.5%) — cutting before the downtrend level",0.6286,1.0333333333333334,0,20
azimuth,F9HfuSbw4PLHJib1siDasNGEGtopehRgpXzqSDdz8be2,54sbyULrreD9HBoV5wRWedeCBEw6gQ7VkdHW18rLX78e,CTO-SOL,2026-09-11T10:17:15+00:00,2026-09-11T11:44:59+00:00,0.13999999,0.1311737866384886,0.005592468917042607,-0.0032337344444687832,-0.359255939349568,turnover,turnover_rebalance,exit,Sustained downtrend dump (1h -8.9% <= -5.0% & PnL -3.38% <= -2.5%) — exit before the SL floor,1.0598,87.73333333333333,0,20
azimuth,2yUgtbrcW9Q4yAc6FRrhyoFZkfLfwy9217HZVRHLRizN,EruDPPb6aL1wmUK32GnkWeWU1FnPfb1sqeznWQDg3Pux,EMBERCAT-SOL,2026-09-11T11:38:47+00:00,2026-09-11T11:45:23+00:00,0.09843311768839501,0.09620612912126701,0.009126385272796987,0.006899396705668984,0.7195071043626804,turnover,balanced_tight,exit,"Fast-out dump exit (5m -4.5% <= -3.0% with PnL +6.80%, peak +8.16%) — realizing before floor gap-through",8.1614,6.6,0,30
azimuth,CiFtwVxzK6BFRxx9ZPqwoHA5T7DR6FeEg8goSCJ1umGh,EruDPPb6aL1wmUK32GnkWeWU1FnPfb1sqeznWQDg3Pux,EMBERCAT-SOL,2026-09-11T11:45:49+00:00,2026-09-11T11:53:22+00:00,0.09999998999999998,0.08915432891177265,0.0060404578177785315,-0.00480520327044881,-0.48147664891290276,turnover,turnover_rebalance,exit,"Fast-out dump exit (5m -15.1% <= -3.0% with PnL +1.39%, peak +1.39%) — realizing before floor gap-through",1.3943,7.55,0,20
azimuth,FSfabGJ9peGYKdB3Zgd6nr8dZmEuW7iLwu4hhZGZuAGc,EruDPPb6aL1wmUK32GnkWeWU1FnPfb1sqeznWQDg3Pux,EMBERCAT-SOL,2026-09-11T11:53:47+00:00,2026-09-11T11:54:16+00:00,0.09999999,0.09999602390763851,0.0003352264890971558,0.000331260396735672,0.03838713533781579,turnover,turnover_rebalance,exit,RUG velocity dump (-37.5% in 5m <= -20%) — emergency exit before it goes to zero,0.4141,0.48333333333333334,0,20
azimuth,88i61G1LoxJ1rTDRpC1ztqghEyTMGo2hHtvx3M7rDUEf,C8MB9xL9vu8r4L2y9jaeZm9KnJxHrU64Ri6ThDabfz3j,LOOKSMAX-SOL,2026-09-11T12:41:25+00:00,2026-09-11T12:51:16+00:00,0.13908009777694932,0.13467135168576153,0.0005022065009306013,-0.003906539590257191,-0.2659925857811203,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -3.59% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,9.85,0,20
azimuth,4BrgF8FrG9pnBSWmZEF55dRypgawCVNyeqvRotbgLPWc,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-11T13:20:03+00:00,2026-09-11T13:22:00+00:00,0.09727016196171702,0.09953344270253464,0.003123074334649754,0.005386355075467378,0.5469099053457569,turnover,balanced_tight,exit,"Fast-out dump exit (5m -9.1% <= -3.0% with PnL +3.00%, peak +3.00%) — realizing before floor gap-through",2.9962,1.95,0,20
azimuth,C7WBRm8ZmjLTNfwHnFtrowbEBG5SBHDpwFQ2b5u64NHS,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T13:15:56+00:00,2026-09-11T13:31:30+00:00,0.1373446785441874,0.140769099,0.0040601044741519566,0.00748452492996457,0.7355498502142304,turnover,balanced_tight,exit,Out of Range for 5.3m (limit 5m),5.4514,15.566666666666666,0,20
azimuth,4M9U6owQF26bSwuGXsb1nH9cmxvTtZAEfJcAJFkLTNgb,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-11T13:19:43+00:00,2026-09-11T13:38:12+00:00,0.099999979,0.09838600368200541,0.002725410610462443,0.0011114352924678494,0.07371047126756736,pulse,sol_bidask,exit,RUG velocity dump (-21.2% in 5m <= -20%) — emergency exit before it goes to zero,2.9962,18.483333333333334,0,44
azimuth,7uMdKCs78UgrrprGaf7AGjUeeXRp17ZSbaJwMwW2otsM,JBGqmRZB4csWcQnTMaJGsKBoo4zC1dAoMs7LYGMKqEjD,FLAME-SOL,2026-09-11T14:06:47+00:00,2026-09-11T14:09:11+00:00,0.09865439388360593,0.09365681420012531,0.0011460812703926778,-0.0038514984130879476,-0.4657582753071594,turnover,spot,exit,"Trailing Take-Profit hit (Peak: 1.51%, Current: -2.97% <= ratchet floor 0.91%)",1.5111,2.4,0,20
azimuth,D1LAgjBdxPBwqXXJEZYZdPV8oW5grJe7Rz7hxfB7GSLi,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T13:32:03+00:00,2026-09-11T15:00:58+00:00,0.13999999,0.13869926304955374,0.020204058489754175,0.018903331539307927,2.2788353630947036,turnover,turnover_rebalance,compound,Fee compounding (0.0204 SOL claimed back into range),17.1328,88.91666666666667,0,20
azimuth,DdnpfRChzUFpRtcDgdgum878GurcEBz2wRVQm9Nw1d9w,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T15:01:10+00:00,2026-09-11T15:10:45+00:00,0.16039965,0.160373319,0.00006791723054016719,0.00004158623054015265,-0.05746448386164715,turnover,turnover_rebalance,exit,Out of Range for 5.0m (limit 5m),0.0173,9.583333333333334,0,20
azimuth,NNCUkPb9v299CGDxxRdZWDVpyaKeBuh19KwgMtCxJGS,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T15:11:10+00:00,2026-09-11T15:40:25+00:00,0.16039965,0.160399855,0.00194547745808862,0.0019456824580886267,0.2983479993391036,turnover,turnover_rebalance,exit,Out of Range for 5.2m (limit 5m),1.8766,29.25,0,20
azimuth,4YWrEuFDZQRkvsVDGawYBhuoHfQzZHRwgvEtJgCHW9aB,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T15:40:39+00:00,2026-09-11T17:20:32+00:00,0.16039964999999998,0.15742607536391,0.019852793514827285,0.016879218878737307,1.531950523238411,turnover,turnover_rebalance,compound,Fee compounding (0.0202 SOL claimed back into range),10.5055,99.88333333333334,0,20
azimuth,8PDhcssE6f712vSAHbAf3tHztumLXHPtadJ7gAciU4Yy,EyQTPRzUY2VcuiVhJNc8NaYoww2uxTeT4jfb6DqxLxwA,UBI-SOL,2026-09-11T17:20:41+00:00,2026-09-11T17:47:57+00:00,0.18057462500000002,0.18057388,0.0005348021561521162,0.0005340571561520957,0.009201571894521976,turnover,turnover_rebalance,exit,Out of Range for 12.4m (limit 5m),0.4378,27.266666666666666,0,20
azimuth,FRyzQ2dyGBVn9akFJa3Jnpw5RyzsQQkSJnWkBFLpYJiJ,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T18:17:06+00:00,2026-09-11T18:36:37+00:00,0.1476631697925356,0.151717485,0.0026452140000000003,0.006699529207464416,0.7035935894702128,turnover,balanced_tight,exit,Out of Range for 12.2m (limit 5m),4.7756,19.516666666666666,0,20
azimuth,HHUj4hxgrqUzM39KKEzkWdVB4xRrRDzgnYq8nGainn4L,CnK1jPqSuhbz1ZEHHhVmud3bkUQyHWsqvRuvW1wQGF9f,EMBERCAT-SOL,2026-09-11T18:36:51+00:00,2026-09-11T19:16:23+00:00,0.149999989,0.12978207385331214,0.006947874092021198,-0.01327004105466667,-1.3962750458881334,turnover,turnover_rebalance,exit,EMERGENCY Stop-Loss (-11.90% <= -11.0% floor) — bypasses grace/holds,1.6804,39.53333333333333,0,20
